id,title,score,time,like,dislike,reply,content,book
14296556,梦想不一定都是空想，还有梦魇。,4.0,2022-03-24 21:24:39,1,0,0,"这篇书评可能有关键情节透露

                        沿着《斯通纳》读到《奥古斯都》，威廉斯的四部小说已经读了一半，《屠夫十字镇》比他们年轻了许多，但你要相信威廉斯的创作能力，当你捧起这本书的时候，你要相信故事的力量，也要跳出故事，抬起头，注视我们自己的生活，无论是平静还是心潮躁动。 故事发生在1873年的西部荒野...

                         (展开)
                    ",屠夫十字镇
13991301,午后的屠夫十字镇与猫,,2021-11-14 13:59:01,1,0,0,"                        午后的猫 初冬午后，阳光热烈而俊朗，房间里漂浮着肉眼可见的微尘，无风，她们自由飘舞翻转落地旋而又被走过的步子带起。 猫很顽皮，总是习惯了伸出爪子来试探你，然后用尖利的牙齿挑破你的皮肤，随着我们的尖叫，慢慢渗出血后大声吼她，她仿佛做错事的孩童，低下头默默不语。...

                         (展开)
                    ",屠夫十字镇
13977030,《屠夫十字镇》读后感,4.0,2021-11-07 12:38:15,1,0,0,"这篇书评可能有关键情节透露

                        前篇是米勒寻牛记，大部分篇幅都在描写，米勒带领大家翻山越岭寻找野牛群的过程，以及沿途的风景。对这类细节不感兴趣的读者，会感到极其无聊。 中篇描写米勒捕牛，安德鲁斯割牛皮，米勒和施耐德撕b，以及暴风雪。 到后篇，主旨才慢慢浮现出来。 来十字镇之前，安德鲁斯以为到...

                         (展开)
                    ",屠夫十字镇
13629346,transcendentalist，偶然间遇到的单词让我读懂《屠夫十字镇》,4.0,2021-06-23 17:56:51,1,0,0,"这篇书评可能有关键情节透露

                        什么叫机缘巧合、豁然开朗、柳暗花明，刚看完这本书我算是见识到了。直到今天早晨，这本书看到五分之四，我还是觉得不明所以，约翰威廉斯花了极大篇幅描写的西部美景和主角的狩猎过程从一开始对我的吸引变成了疲倦，我还在想着约翰威廉斯不行啊，《斯通纳》带来的滤镜都不能阻...

                         (展开)
                    ",屠夫十字镇
13302071,一部靠屠牛成长的青春片,4.0,2021-03-06 22:27:08,1,0,0,"                        一部非常写实的西部屠牛记，这本书是分两次看完的第一次从开头看到准备下山，第二次看完全书。分两次阅读也体现了我对本书的感受，前面进城镇，进山，捕猎，非常连贯而又充满细节，每件事的环境，状况，人们做了什么，都描写的非常细致，仿佛在看一个纪录片，但是作者所设置的...

                         (展开)
                    ",屠夫十字镇
12337385,【转】附录 我的老师约翰·威廉斯,4.0,2020-03-03 12:09:54,1,0,0,"这篇书评可能有关键情节透露

                        米希尔·拉蒂欧莱尔斯/文 1981年我开始跟随约翰·威廉斯在丹佛大学读研究生。他从1954年就一直在这所学校教书。我的第一期研讨班结束后，威廉斯来到我的办公室——捧着一大摞书，他个子不算高，书几乎把他整个人都挡住了——然后他把书往我的书桌上一放。“别太在意那些你刚刚...

                         (展开)
                    ",屠夫十字镇
10599188,《屠夫十字镇》：放手让他纵身旷野,4.0,2019-10-25 21:36:20,1,0,0,"                        原文地址：[http://www.qh505.com/blog/post/5517.html] 他把《圣经》拿出来给安德鲁斯看。是一种廉价版本的，破旧不堪，有几页已经撕掉了，好几页的书角染着深棕色的污渍。 ——《第[一部·5》] 破旧的《圣经》，廉价的《圣经》，用受伤的手翻阅的《圣经》，甚至是染着野牛血...

                         (展开)
                    ",屠夫十字镇
10415112,关于本书我想说：,5.0,2019-08-16 22:58:01,1,0,0,"                        简直是太他妈精彩了！！！！！结尾部分还会再读几遍的！（但我并不想再打字了，但一定要写够140字。。。。那我只好：）简直是太他妈精彩了！！！！！结尾部分还会再读几遍的！简直是太他妈精彩了！！！！！结尾部分还会再读几遍的！简直是太他妈精彩了！！！！！结尾部分还会再...

                         (展开)
                    ",屠夫十字镇
10033075,体验感特别强的小说，如身临其境，并且对狩猎有了新的认识,5.0,2019-03-10 00:06:35,1,0,0,"                        至今，约翰 威廉斯目前已经有中文版的三本小说《奥古斯都》、《斯通纳》、《屠夫十字镇》均看完。意想不到的是，三者中豆瓣评分最低的《屠夫十字镇》反而是我最喜欢的。 这本书写的是来自波士顿大城市的受过良好教育的年轻人，来到西部寻找自我的故事。在残忍、荒芜的大自然里...

                         (展开)
                    ",屠夫十字镇
8782903,重返自然,4.0,2017-08-29 20:58:18,1,0,1,"这篇书评可能有关键情节透露

                        19世纪的时候，美国是允许对其时正在美国的土地上大量奔跑的美洲野牛进行屠宰的，牛的毛皮被高效地利用了起来，而头骨等被加工成了肥料，用于美国西部等地区的农业生产。这场持续的大屠杀同时伴着印第安人的眼泪和鲜血，似乎在反映前美洲时代的生命们在后美洲时代的最终命运，...

                         (展开)
                    ",屠夫十字镇
8566455,关于梦想，聊胜于无,4.0,2017-05-27 22:28:27,1,0,0,"                        和大部分人一样，我也是在看了《斯通纳》以后，才认识了John Williams，在读完《斯通纳》后，觉得十分意犹未尽，于是看起了这本《屠夫十字镇》。 或许我们每个人都曾是安德鲁斯，厌倦了日常生活，觉得琐碎的生活是压抑的、丑陋的、懒散的、毫无意义的，我们渴望冲破这样的束缚...

                         (展开)
                    ",屠夫十字镇
8304511,威廉斯：找到水滴石穿的力量,4.0,2017-01-21 20:46:09,1,0,0,"                        只凭借一到两本书来品读一位作家，即使是威廉斯这样只写了4.5部小说的“低产作家”，这样的行为也是危险的。         但任何一个同时读过《屠夫十字镇》和《斯通纳》的人，都很难不在这两本书的交相呼应中，感受到一些抵触又共同的情绪，体悟到一些安静又激扬的思绪。看似一本...

                         (展开)
                    ",屠夫十字镇
8065751,约翰·威廉斯为什么要把威廉·安德鲁斯送到屠夫十字镇？,5.0,2016-08-30 10:27:08,1,0,0,"                        米勒是为了将曾经有过一眼之缘的一大群野牛变成钞票；查理·霍格是要报答米勒的救命之恩，不然失去的就不是一只左手而是一条性命；施奈德，不用说是为了起码每个月60美金的报酬。 那么，威廉·安德鲁斯为什么要加入到这个猎杀野牛的小分队呢？不，这句表述是错的。应该这么问：...

                         (展开)
                    ",屠夫十字镇
8006261,不是高山仰止才叫梦想,5.0,2016-07-24 18:09:03,1,0,0,"                        （刊于《中国青年》2016年18期）  因小说《斯通纳》为人熟知的约翰·威廉斯，如他笔下的斯通纳一样，是个风度翩翩略带忧郁的学院派作家。埋首卷帙，执着于品味人生，道阻且长的梦想囿于际遇静待解语者。可是谁能想到，威廉斯的第二部小说《屠夫十字镇》（《斯通纳》是第三部）...

                         (展开)
                    ",屠夫十字镇
14712258,重新出发的故事——迷惘与执念,4.0,2022-10-18 00:18:38,0,0,0,"                        和别的西部小说的情节比较相似，初出茅庐的城市青年安德鲁斯，来到西部加入猎牛队，希望在旷野和自然中寻找真正的自我，然而直面自然的残酷后，却打破了他所有关于自然的美好想象，他反而陷入迷茫，所幸最后重拾自我，重新出发的故事。 整部小说的配角的性格都很鲜明，各有各的...

                         (展开)
                    ",屠夫十字镇
14677754,世界上的另外一种悲观的声音,4.0,2022-09-30 11:24:30,0,0,0,"这篇书评可能有关键情节透露

                        人生下来，被父母爱护，一哭就有暖衣，一叫就有热饭。所以刚出生的孩子很容易认为自己是神，心里想什么就会实现什么。当孩子碰到人生中第一次壁，哇很疼呢，孩子慢慢就会发现自己原来不是神，这是人的第一次自我边界被打破。 因为自己不再是神了，好像可有可无，我们为了创造自...

                         (展开)
                    ",屠夫十字镇
14655184,《屠夫十字镇》：旷野和经历，比内心冲动更真诚，更迷人,4.0,2022-09-17 23:00:10,0,0,0,"这篇书评可能有关键情节透露

                        这是一本关于[美国西部]的虚构小说，讲述了一个[哈佛高材生寻找生命意义]的故事。主人公——安德鲁斯，厌倦了日常生活的无聊、压抑和绝望，为了寻找真我，于是奔赴西部旷野，来到这座小镇——屠夫十字镇，正如其名，小镇以“野牛皮革生意”为生。 主人公虽然对“做生意、赚钱”...

                         (展开)
                    ",屠夫十字镇
14581642,西部小说：迷茫虚无的年轻一代,4.0,2022-08-15 18:30:22,0,0,0,"这篇书评可能有关键情节透露

                        屠夫十字镇 ⭐⭐⭐⭐ 《斯通纳》作者的三部曲之一，巧的是《屠夫十字镇》的翻译李光荣老师在大学里教授英译汉的，hh后悔上半学期没有去要签名，翻译真的很流畅！ 说说作品本身，作为我看的第一部美国西部小说，它带给我想象中的世界很大震撼。文中的风景描写出神入化，...

                         (展开)
                    ",屠夫十字镇
14535656,Butcher's Crossing,5.0,2022-07-25 18:15:31,0,0,0,"                        这是一部西部小说，讲述一个从哈佛辍学的年轻人Will Andrews带着冲动与激情到西部探索未知并实现自我的故事。 1873年，Will Andrews带着寻找美好、希望和活力的冲动来到屠夫十字镇(Butcher’s Crossing)，跟随猎人Miller和另外两人一同去山区捕猎野牛并因大雪在山里困了一整个...

                         (展开)
                    ",屠夫十字镇
14522441,人的一生是找寻自我的一生,4.0,2022-07-18 23:47:44,0,0,0,"这篇书评可能有关键情节透露

                        《屠夫十字镇》是关于一个年轻人外出“寻找自我”的故事，但同时也是一个年轻的国家无视一切后果强烈坚持自我的故事。 美国盛产西部小说，或浅薄或深刻也总有卖点。这和美国国情历史息息相关。但不得不说《屠夫十字镇》别具一格，它更像是以西部小说为契机打开美国冒险精神的内...

                         (展开)
                    ",屠夫十字镇
14378778,探索之旅,5.0,2022-05-03 14:07:38,0,0,0,"                        阅读的意义是什么？是获得新知、是学会文章结构设计、是记住了优美的词句，还是什么呢？有些时候，阅读就没有意义，就好如每天都吃饭饭，不能天天去计较这顿饭的营养价值吧；每天都走路，不能总去思考为什么要走路，走路的意义是什么吧？存在就是意义，阅读就是意义，在微风暖...

                         (展开)
                    ",屠夫十字镇
14259137,人的一生本一无所有，除了你自己和你本可以做到的事情,,2022-03-06 17:18:14,0,0,0,"                        屠夫十字镇讲了在18世纪末因流行穿野牛皮而引出的故事。主人公安德鲁斯，年轻，有文化，迷茫，勇敢，刚刚继承了父辈遗产，却豪赌式地投入捕猎野牛中。最终虽然收获颇丰，却抵挡不过流行过时后，野牛皮一文不值的残酷。 正如书中老麦克唐纳对安德鲁斯所说：你终将一无所获。 时...

                         (展开)
                    ",屠夫十字镇
14206541,第一本读完的英文原著（短评挤不下了:o,,2022-02-10 01:20:32,0,0,0,"这篇书评可能有关键情节透露

                        前摇过长，后来的节奏越发引人入胜了，特别是接近收尾的时候应该才是全书最真实的climax吧。 死亡会乘着荒谬随时来临，人的命运就好像fallen leaves般向死而飘摇；义无反顾的唯一信仰也许会有崩塌的一刻，衰落、崩塌后失了魂；再多的生命经验和引以为傲的理智可能一不小心就脱...

                         (展开)
                    ",屠夫十字镇
14126647,还不是很会生活,,2022-01-08 12:50:24,0,0,0,"                        一行行文字的产生，约翰威廉姆斯是怎么写出这样一本书呢？怀抱着对脚下土地什么样的心情？还有对身边的人怎样的思考？对世界对生命有怎样的见解呢？看着一个人从茫然，选择，困境，欣喜，疑惑，崩溃，重生，还有面对其他人的人生选择，行为做事，产生的好奇，恐惧…..这本书很...

                         (展开)
                    ",屠夫十字镇
13889423,在迷茫中亢昂奋起，你究竟在寻找什么？,4.0,2021-09-28 11:19:44,0,0,0,"这篇书评可能有关键情节透露

                        约翰·威廉斯，一个写作极不高产的作家，一生只写了四本小说，分别是《惟有黑夜》《屠夫十字镇》《斯通纳》《奥古斯都》 《惟有黑夜》国内尚未引荐出版，在看完其余的两本，《屠夫十字镇》就成了心之所向，虽千万人吾往矣的必看之物。 一部讲述从哈佛辍学的年轻人安德鲁斯，受...

                         (展开)
                    ",屠夫十字镇
13870166,评《屠夫十字镇》,5.0,2021-09-17 23:36:49,0,0,0,"                        眼馋约翰·威廉斯的《奥古斯都》很久了，没想到看的第一本却是《屠夫十字镇》。 真的不错，我三天（主要是昨天）一口气看完了。剧情真是跌宕起伏扣人心弦，在每一个你心生怀疑和共情和痛苦的地方故事却出乎意料的顺利，在你以为一切都顺利的时候所有你怀疑过是否会出现的老套转...

                         (展开)
                    ",屠夫十字镇
13792171,人生一定有意义吗？,4.0,2021-08-13 01:07:33,0,0,3,"                        有些书虽然不是喜欢的类型，但你却清楚知道它是本好书，即便阅读过程严肃沉闷、不时让人扼腕叹息，掩卷时还会有所不舍。比如《Butcher's Crossing》。 Andrews是一个相当年轻的主角，哈佛辍学，奔走向西，只为寻找内心的自我，寻找所谓人生的意义。他渴望自然、渴望冒险、渴望...

                         (展开)
                    ",屠夫十字镇
13688364,找回阅读最初的乐趣,,2021-07-19 01:33:50,0,0,0,"这篇书评可能有关键情节透露

                        不知道各位是否有跟我一样的烦恼，有时会不由自主地将阅读这件事变得过于功利，过于迫切地想在文本中汲取一切有用的营养，而这急迫反而导致最后一无所获，阅读也是走马观花。 期末考试结束了，我终于可以放下那些文学大部头，拿起自己真正想看的小说开始阅读了。 但我发现事情...

                         (展开)
                    ",屠夫十字镇
13605191,荒谬，不是这里，就是那里，如泉水般涌现,5.0,2021-06-12 16:24:05,0,0,0,"                        把威廉斯的三部都读完了。《斯通纳》《奥古斯都》其实和《屠夫》不太一样，斯通纳写了个普通男人的一生，奥古斯都从不同旁观者视角写了一个真实伟人大半生，屠夫则只写了几个男人一年，然而共同点是，故事的结构都非常宏大，这三部分别从哲学角度探讨人生的意义，伟人的坚韧与...

                         (展开)
                    ",屠夫十字镇
13601077,评《屠夫十字镇》,4.0,2021-06-10 13:55:15,0,0,0,"                        “年轻人，”麦克唐纳不屑地说道，“你们总以为会有新的发现。” “是的，先生。”安德鲁斯说。 “哎，其实什么也没有，”麦克唐纳说，“你出生，别人哄你吃奶，别人哄你断奶，你在学校学会说各种各样的谎言。你就靠谎言生活。或许你临死之时，才意识到原来你一无所有，除了你...

                         (展开)
                    ",屠夫十字镇
13503185,比生和死更为宏大的，是虚无,5.0,2021-04-25 17:11:30,0,0,0,"                        首发于公众号：萧萧语歇 这周看完了美国作家约翰･威廉斯的又一部作品《屠夫十字镇》，讲述的是一个发生在美国西部屠杀野牛的故事。 全篇围绕屠杀野牛这件事情分为三个部分，分别是屠杀野牛的准备、过程和结果。看完之后，最深刻的感受有两点：一个是野牛的悲惨和人性的残忍...

                         (展开)
                    ",屠夫十字镇
13471864,野牛：这仅仅是一场西部打猎之旅吗？,5.0,2021-04-14 19:55:28,0,0,0,"这篇书评可能有关键情节透露

                        在2020年七月份看完《斯通纳》之后，购买了该作者的另一本小说——《屠夫十字镇》。《屠》是十二月初看完，当时五味杂陈，心绪杂乱——它好像什么都说了，又好像什么都没说。 为此，我在2021年初搞了一场读书会，试图以此机会让自己深度学习一下，但由于副职工作比价繁琐，凉了...

                         (展开)
                    ",屠夫十字镇
13316649,如果我是安德鲁斯,3.0,2021-03-13 16:07:05,0,0,0,"这篇书评可能有关键情节透露

                        如果我是安德鲁斯。哈佛大学毕业后会安安稳稳找个工作，在大都市里寻找机会，释放年轻人的热情。 我不会长途跋涉，捣腾包括马车在内的各种交通工具，一身臭汗的坐在硬板凳上横跨美国跑到荒凉西部的一个小镇，屠夫十字镇。一个丁点大，仅有一条街，因野牛皮生意和未来可能有的铁...

                         (展开)
                    ",屠夫十字镇
12773300,屠夫十字镇,3.0,2020-08-03 23:24:37,0,0,1,"这篇书评可能有关键情节透露

                        《屠夫十字镇》这本书是我在雨枫书店第一次参加活动看的第二本书。我没有在书店内借，反倒是购买了这三本书。我最先知道的是约翰·威廉斯所写的《斯通纳》。对于我来说，这样的小说，我完全不感兴趣，我一直对美国作家有些偏见。 《屠夫十字镇》讲述的是一个在1873年从哈佛辍学...

                         (展开)
                    ",屠夫十字镇
12032423,屠夫十字镇,5.0,2019-11-16 15:31:44,0,0,0,"                        这是本很好的书，应该说，配得起它的精装，唯一的一个与书无关的遗憾是，作家的低产，约翰威廉斯的作品实在是太少了。 可能是从一幅图画，或者是一句话语，或者只是某个时刻某个环境中的突然领悟，会让人觉得与这个世界融为一体，不再是一种与之割裂的状态。 在一中痴迷的状态...

                         (展开)
                    ",屠夫十字镇
10645382,追梦少年的理想破灭之旅,3.0,2019-11-11 18:36:45,0,0,0,"                        看完约翰威廉斯的《斯通纳》，无法抑制住不去搜他的其他作品，当我知道约翰威廉斯只有四部小说，能买到的也就三部时，我是怎么也无法忍受不去看他所有的作品了。 《斯通纳》带给我的震撼是，人生底层的一种悲凉，那种悲凉让我意识到任何的抗争都是一种无畏的挣扎，既然这样，犹...

                         (展开)
                    ",屠夫十字镇
10469078,生态大灾难,4.0,2019-09-07 10:04:51,0,0,0,"                        五千头野牛，一天之间被屠杀上百头。半月之后，只剩下零星两三百头。长满肥沃野草、人迹罕至的山谷，瞬间从野牛天堂变成野牛地狱。人类文明的发展，是踏着鲜血前进的。 从文艺角度来讲，这本小说是少年寻找自我之旅；从故事来讲，这也是一个很棒的冒险故事。从骑着马出发，全身...

                         (展开)
                    ",屠夫十字镇
10430621,刺破一切幻想，坚韧前行。,4.0,2019-08-22 13:48:46,0,0,0,"                        一部书让你记得最久的是故事，是字句，还是画面感？我会是那一帧帧的画面。好像就在他们侧旁和他们一起经历和发生着....这本书可以拍成电影。 威廉放弃学业出发探索书本中读到的西部世界，读者的我，和他一起在出发着，看看和他同样心境和目标的人，最终会遭遇什么样的境遇和心...

                         (展开)
                    ",屠夫十字镇
10419054,一部关于人生、成长、梦想与选择的寓言,5.0,2019-08-18 08:19:32,0,0,0,"                        读完感觉与其说这是一部西部小说，倒不如说这是一部有关人生、成长、梦想与选择的寓言。书中充满大量暗喻，让我感到非常惊讶的是作者所描绘的一百多年前的美国西部的年轻人所面临的抉择与今天的我们是如此相像。书的一开始叙述了一个年轻人来到了一个孤独的小镇，我总是忍不住...

                         (展开)
                    ",屠夫十字镇
10326558,这是一个寻梦没有成功的故事,4.0,2019-07-21 21:52:28,0,0,0,"这篇书评可能有关键情节透露

                        为什么说这是一个寻梦没有成功的故事？因为主角从一开始就不知道他要寻找什么，他跟随着感觉来到远离城市家乡，偏远人少的西部小镇，用了几个小时相信了一个做牛皮生意的猎人，并把自己的钱都压在了他身上，开始了一场堵上性命的冒险。他的这种初成人的叛逆我们每个人都有过，...

                         (展开)
                    ",屠夫十字镇
10291411,PART ONE P.024,4.0,2019-07-07 01:13:51,0,0,0,"这篇书评可能有关键情节透露

                        他想该对麦克唐纳说些什么呢？那是一种感觉，一种不得不说的冲动。但不管说什么，他知道那不过是他苦苦追寻的旷野的代名词。那是自由、美好、希望和活力，他觉得那些就潜藏在生活中一切熟悉的事物下面，而日常生活是压抑的、丑陋的、绝望的、懒散的。他寻找的是他生活的世界的...

                         (展开)
                    ",屠夫十字镇
10220460,这部并不讨巧的西部小说,4.0,2019-06-03 21:28:30,0,0,0,"                        2年前看过的一部小说，剧情似乎都已经模糊，只记得剧情不讨巧的美国西部小说，剧情并没有像题目一样引发遐想，也没有像畅销小说一样跌宕起伏，英雄褪去，梦想前行。看起来更像是一个年轻人的心智成熟史或者泡沫中的幸存纪录片，这也是作者的特点，他写的东西都是简单干净，但读...

                         (展开)
                    ",屠夫十字镇
10072970,小短评,3.0,2019-03-28 11:08:28,0,0,0,"这篇书评可能有关键情节透露

                        1.26开始读英文版 历时大半年的story, 四个人组队去猎杀野牛。每个人都带着不同的目的，最后却什么都没得到，还让其中一人殒命。故事大部分都围绕着他们是如何进入到深山中围猎buffalo。坦白讲，前百分之七八十的情节叙述都略显平淡枯燥，毕竟发生在上上世纪的美国西部的故事并...

                         (展开)
                    ",屠夫十字镇
9992951,不问前路，只为出发,4.0,2019-02-20 17:05:22,0,0,0,"这篇书评可能有关键情节透露

                        如果说《斯通纳》告诉我们生活就是眼前的苟且的话，《屠夫十字镇》则告诉我们诗和远方一点都不美好。想通过一段旅程发现自我，治愈自己？不存在的。 趁着野牛皮市场最后的狂热，米勒、安德鲁斯、查理和施耐德一行四人出发猎杀野牛以期发财致富是书的主线。作者细致地描绘了他们...

                         (展开)
                    ",屠夫十字镇
9816706,徒然的征程,3.0,2018-12-11 11:52:21,0,0,0,"这篇书评可能有关键情节透露

                        一个走出象牙塔的年轻人的西部冒险。一开始读的时候就有不祥预感，觉得安德鲁斯肯定无法全身而退，他的成长注定是要由荒野的无情来成全。四个人骑着马深入荒野山谷，大自然对人类的残暴、人类对动物的残暴，某种奇异的公平和冷酷。山谷的野牛被屠杀剥皮殆尽，费尽力气的人类最...

                         (展开)
                    ",屠夫十字镇
9765535,《屠夫十字镇》——一本关于追寻自我的书,4.0,2018-11-16 16:58:35,0,0,0,"这篇书评可能有关键情节透露

                        《屠夫十字镇》是关于一个年轻人外出“寻找自我”的故事。威廉·安德鲁斯在哈弗大学读三年级，在听过爱默生的演讲后毅然决定辍学前往西部寻找内心的自我。他来到了一个叫屠夫十字镇的地方，与父亲的故交麦克唐纳短暂交谈后被介绍给一位叫米勒的猎人，米勒成功地对安德鲁斯推销...

                         (展开)
                    ",屠夫十字镇
9542862,半层书店^上海哈尔滨路,5.0,2018-07-26 19:38:38,0,0,0,"                        结局像所有的书籍一样。推荐语也如同所有的作家一样。这样的题材一直就是我所偏爱的。书中的主角不过经历了不过一年的时间，却纷纷对生活感到绝望，在我第一印象里，这就能被称为脆弱。 这里有我喜欢的叙事方式和叙述文字。几年前看过的《斯通纳》，就是这般让我欣赏的文字。这...

                         (展开)
                    ",屠夫十字镇
9542861,半层书店^上海哈尔滨路,5.0,2018-07-26 19:38:28,0,0,0,"                        结局像所有的书籍一样。推荐语也如同所有的作家一样。这样的题材一直就是我所偏爱的。书中的主角不过经历了不过一年的时间，却纷纷对生活感到绝望，在我第一印象里，这就能被称为脆弱。 这里有我喜欢的叙事方式和叙述文字。几年前看过的《斯通纳》，就是这般让我欣赏的文字。这...

                         (展开)
                    ",屠夫十字镇
9536658,看不懂的屠夫，和他的寂寥小镇,4.0,2018-07-23 16:32:08,0,0,0,"                        一场漫长寂静的屠杀，一段遗世独立的时光，我在屠宰场的厉声尖叫中醒来，起身为家人准备一盆炉火，再奔跑于自己吞吐出来的雾气中，为安坐在店铺前的长毛犬拍照留念，它的脸一半浸在初生的太阳里，目光还留在远处，胜过周转的人潮与车流。我忘记自己，却记着你。再忆起，似一亿...

                         (展开)
                    ",屠夫十字镇
9480673,我都忘了自己看的竟然是书,5.0,2018-07-02 00:46:45,0,0,0,"                        2018年下半年的第一天，我忽然想起了2017年12月31日读的这本《屠夫十字镇》，令我惊讶的是，这本书的每一个细节我都如此历历在目，虽然已经读了半年，而且我彻底忘了我到底是读的书、还是看的电影，故事里的每一个细节，主人公来到屠夫十字镇、见到伙伴、出发去找野牛、成千万...

                         (展开)
                    ",屠夫十字镇
9351579,成长的困惑,4.0,2018-05-07 21:55:08,0,0,0,"这篇书评可能有关键情节透露

                        美国人好像比较关注年轻人在成长过程中遇到的问题，比如《麦田里的守望者》，而这部小说的主人公也有类似的问题。故事的背景设在美国西部，书的类型也被归于西部小说，作者真实再现了捕猎者猎杀野牛的场景，正是由于当时人们的无知与贪婪以及追逐杀戮的快感，造成了美洲野牛这...

                         (展开)
                    ",屠夫十字镇
8885775,一个真正的失败者,4.0,2017-10-25 21:04:53,0,0,0,"                        说是一个失败者的故事吧。整个故事中的安德鲁斯似乎从来没有明白自己想要的是什么。从哈佛学院退学回来，带着遗产到十字镇，只是想要饱览乡村风光，尽情地呼吸这西部自由而干净的空气。除此之外呢？似乎从来没有过主见。拒绝麦克唐纳的好意只是拒绝过去的生活，而他对未来并未...

                         (展开)
                    ",屠夫十字镇
8842978,英雄消亡，生活如何继续,4.0,2017-10-02 17:03:16,0,0,0,"这篇书评可能有关键情节透露

                        首先，我没看过其他西部小说，所以也没法去比较。作为第一本西部小说，整个第二部分四个人的跋涉，征服，山谷屠杀，以及极限生存，还是很有画面感的，就像每一帧电影胶片，人物的心理和表情，周围的场景布设都一应俱全，读下去非常畅快，如果认真读，真的有4D电影效果。 看完第...

                         (展开)
                    ",屠夫十字镇
8829026,也许结局并不是你想的那样,4.0,2017-09-24 11:28:00,0,0,0,"                        每一个人都有自己向往的东西，也许是自由，也许是找到自己的位置，也许是怀念从前。世界就是如此，也许你想要得到的答案很大，但你最后拿到的结果往往并不是想象中的那样。现实会告诉你你的努力与回报往往得不到正比，所信仰的神灵也未曾面露微笑，所追寻的真理也并非恢宏磅礴...

                         (展开)
                    ",屠夫十字镇
8657525,现实就是残酷的人生,4.0,2017-07-10 19:42:32,0,0,0,"                        现实给我们一丝丝美好，却最终留下了深深的绝望！我们这些平凡的人如何在这样的转变之中不迷失自我呢？也许只有自己知道如何做到吧，多去经历自己没有经历过的，学会如何保持自己内心的平静。平凡的人没有太多选择人生的可能，我们能做的也许就是好好在那些权势之人的规则之下...

                         (展开)
                    ",屠夫十字镇
8353068,无题,5.0,2017-02-11 20:43:37,0,0,0,"                        除了文字，作者赋予更多的是场景。可以听见，听见他们的呼吸，须臾片刻的交谈。可以看见，看见荒芜野外的混沌，雪后初生的生机。甚至可以闻到，闻见骄阳炙烤下的昏暗，还有食物甜美的气息。《斯通纳》里，作者诠释了什么是完整的人生，有爱，信仰，傲骨，信任和死亡。而在《屠...

                         (展开)
                    ",屠夫十字镇
8300594,个人评分：71.就书的好看程度来说，这本书远不如《斯通纳》，没有那种引人入胜的感觉。人物的刻画也很浅薄、生硬。,3.0,2017-01-19 13:49:57,0,0,0,"这篇书评可能有关键情节透露

                        书评： 相较于斯通纳，这本书其实存在更多作者没有交代的东西，或者说是让读者自己发挥想象力的事： 1、安德鲁斯来屠夫十字镇是为了体验不一样的生活？ 2、米勒，施耐德，安德鲁斯，查理霍格，代表了社会上的四类人？理想，现实，迷茫，随波逐流。 这本书故事性的内容不如斯通...

                         (展开)
                    ",屠夫十字镇
8195645,【读】屠夫十字镇,4.0,2016-11-26 12:29:52,0,0,0,"                        2016-11-21 它们同是一个有关面对无意义事物的坚忍，有关天真所致失败的故事。  2016-11-21 约翰·威廉斯（JohnWilliams，1922-1994），美国作家、诗人、学者。辍过学，当过电台播音，从过军。退役后入大学就读并获博士学位，于1954-1985年间在母校丹佛大学教授大学英语及创意...

                         (展开)
                    ",屠夫十字镇
8159101,短评写到一半发现有剧透,4.0,2016-11-05 22:10:49,0,0,0,"这篇书评可能有关键情节透露

                        导读没有读完，但看到作者是Henry James一路的，也就是海明威当年立志反的那一路。  故事有套路。四人团队里Schneider的负面性格设定，唯一重要女角Francine的存在和作用，种种困难设置。这单生意不可能有发大财的圆满结果，猜的是禁售之类。快离开时要死人的气氛很重，最可能...

                         (展开)
                    ",屠夫十字镇
8147480,你策马去探险，然后一无所有而归,4.0,2016-10-28 16:27:33,0,0,0,"这篇书评可能有关键情节透露

                            这部小说的故事线很简单清晰。安德鲁斯来到屠夫十字镇认识米勒并投资组建了猎牛队——寻找上千牛群的大峡谷——猎杀野牛的日子——被大雪困在峡谷中——回到屠夫十字镇一无所获。 在整个西部冒险的旅途里，前半段我关心着安德鲁斯的一切，他有什么目的？会不会找到野牛？困...

                         (展开)
                    ",屠夫十字镇
8120450,大自然很自由美好，可是凡人是带不走的,5.0,2016-10-08 06:59:05,0,0,0,"                        读完的瞬间，几乎是觉得没有收获。 再仔细想想，啊，这就是个但凡年轻人都向往过古老空旷的自然，却少有人从中感悟颇丰的故事。  大自然很自由美好，可是凡人是带不走的。  和斯通纳几乎一样能看出，作者是个十分会讲故事的人。这本书就算没有任何的讽刺或者劝诫，情节也能吸引...

                         (展开)
                    ",屠夫十字镇
8099510,随想,4.0,2016-09-24 16:25:10,0,0,0,"这篇书评可能有关键情节透露

                        一个年轻人离开生养自己的地方，走入荒野找寻自己的故事。具体的故事很简单，这个年轻人一次冒险跟一个中年猎人经过艰难跋涉到深山山谷猎捕野牛以期获得牛皮来挣点钱，而在返回的途中被大水冲掉了所有的物资，还牺牲了一位伙伴，最终无功而返的故事。虽然故事简单，但作者在描...

                         (展开)
                    ",屠夫十字镇
